Unnamed: 0,genre_ids,id_x,original_language,original_title,popularity,release_date_x,title,vote_average,vote_count,id_y,release_date_y,movie,production_budget,domestic_gross,worldwide_gross,profit,roi
11256,"[18, 10749]",239571,en,The Best of Me,8.622,2014-10-17,The Best Of Me,7.3,1512,42,"Oct 17, 2014",The Best Of Me,26000000.0,26766213.0,41059418.0,15059418,157.92083846153847
11257,[18],157847,en,Joe,8.57,2014-04-11,Joe,6.6,514,30,"Apr 11, 2014",Joe,4000000.0,373375.0,373375.0,-3626625,9.334375
11263,"[35, 10749]",222899,en,About Last Night,8.465,2014-02-14,About Last Night,6.0,312,58,"Feb 14, 2014",About Last Night,13000000.0,48637684.0,50445860.0,37445860,388.0450769230769
11264,"[878, 18]",244267,en,I Origins,8.459,2014-07-18,I Origins,7.6,1814,70,"Jul 18, 2014",I Origins,1000000.0,336472.0,852399.0,-147601,85.2399
11265,"[27, 35, 53]",253306,en,Housebound,8.455,2014-10-17,Housebound,6.6,505,7,"Oct 17, 2014",Housebound,1500000.0,0.0,236863.0,-1263137,15.790866666666666
11274,"[18, 53]",235271,en,Addicted,8.295,2014-10-10,Addicted,5.3,103,96,"Oct 10, 2014",Addicted,5000000.0,17390770.0,17499242.0,12499242,349.98483999999996
11275,[18],235260,en,Son of God,8.289,2014-02-28,Son Of God,6.4,123,11,"Feb 28, 2014",Son Of God,22000000.0,59700064.0,70949793.0,48949793,322.4990590909091
11280,[18],228194,en,The Hundred-Foot Journey,8.26,2014-08-08,The Hundred-Foot Journey,7.3,785,13,"Aug 8, 2014",The Hundred-Foot Journey,22000000.0,54235441.0,94270488.0,72270488,428.50221818181814
11282,"[35, 10749]",184098,en,Think Like a Man Too,8.25,2014-06-20,Think Like A Man Too,6.3,319,36,"Jun 20, 2014",Think Like A Man Too,24000000.0,65028687.0,70027933.0,46027933,291.78305416666666
11284,"[35, 18, 10749]",253235,en,And So It Goes,8.235,2014-07-25,And So It Goes,5.9,264,14,"Jul 25, 2014",And So It Goes,18000000.0,15160801.0,17920013.0,-79987,99.55562777777777
11285,"[35, 10749]",248774,en,Obvious Child,8.232000000000001,2014-06-06,Obvious Child,6.7,256,41,"Jun 6, 2014",Obvious Child,1000000.0,3122616.0,3324070.0,2324070,332.407
11286,"[37, 18]",264656,en,The Homesman,8.232000000000001,2014-08-29,The Homesman,6.5,389,70,"Nov 14, 2014",The Homesman,16000000.0,2429989.0,8217571.0,-7782429,51.359818749999995
11294,[18],253331,en,Black or White,8.05,2015-01-30,Black Or White,6.8,193,80,"Jan 30, 2015",Black Or White,9000000.0,21571189.0,21971021.0,12971021,244.12245555555555
11296,"[10402, 18, 35]",244403,en,Rudderless,8.03,2014-10-17,Rudderless,7.4,149,78,"Oct 17, 2014",Rudderless,5000000.0,56001.0,567219.0,-4432781,11.34438
11300,"[35, 18, 9648]",252512,en,While We're Young,8.022,2015-04-17,While We'Re Young,5.9,609,45,"Mar 27, 2015",While We'Re Young,10000000.0,7582065.0,17503828.0,7503828,175.03828
11314,"[36, 18]",245700,en,Mr. Turner,7.8839999999999995,2014-12-19,Mr. Turner,6.5,301,18,"Dec 19, 2014",Mr. Turner,14000000.0,3958546.0,25187026.0,11187026,179.90732857142856
11315,[35],250349,fr,Barbecue,7.874,2014-09-14,Barbecue,5.8,383,32,"Dec 26, 2014",Barbecue,10000000.0,388.0,247565.0,-9752435,2.47565
22751,[99],438467,en,Barbecue,0.7759999999999999,2017-03-10,Barbecue,7.5,13,32,"Dec 26, 2014",Barbecue,10000000.0,388.0,247565.0,-9752435,2.47565
11319,"[18, 35]",231576,en,Wish I Was Here,7.845,2014-01-18,Wish I Was Here,6.6,440,61,"Jul 18, 2014",Wish I Was Here,6000000.0,3591299.0,6591365.0,591365,109.85608333333334
11321,"[35, 18, 80]",177494,en,Veronica Mars,7.821000000000001,2014-03-14,Veronica Mars,6.7,699,63,"Mar 14, 2014",Veronica Mars,6000000.0,3322127.0,3485383.0,-2514617,58.08971666666667
11326,[18],198185,en,Million Dollar Arm,7.771,2014-05-16,Million Dollar Arm,6.8,353,17,"May 16, 2014",Million Dollar Arm,25000000.0,36447959.0,39217912.0,14217912,156.871648
11333,"[10749, 18]",241771,en,Beyond the Lights,7.7170000000000005,2014-11-14,Beyond The Lights,7.0,238,16,"Nov 14, 2014",Beyond The Lights,7000000.0,14618727.0,14618727.0,7618727,208.83895714285714
11344,[18],209274,pl,Ida,7.568,2014-05-02,Ida,7.3,455,3,"May 2, 2014",Ida,2600000.0,3827060.0,15298355.0,12698355,588.3982692307693
11350,"[16, 35, 18, 10751]",293299,en,Feast,7.51,2014-11-07,Feast,8.0,578,60,"Sep 22, 2006",Feast,3200000.0,56131.0,690872.0,-2509128,21.58975
11354,"[35, 18]",114750,en,Dear White People,7.455,2014-10-17,Dear White People,6.1,296,51,"Oct 17, 2014",Dear White People,1250000.0,4404154.0,5403771.0,4153771,432.30168000000003
11359,[18],230266,en,Miss Julie,7.422999999999999,2014-10-09,Miss Julie,5.8,77,33,"May 5, 2015",Miss Julie,5500000.0,0.0,863895.0,-4636105,15.707181818181818
11363,"[10751, 18]",227735,en,Dolphin Tale 2,7.403,2014-09-12,Dolphin Tale 2,6.7,173,12,"Sep 12, 2014",Dolphin Tale 2,36000000.0,42024533.0,57824533.0,21824533,160.62370277777777
11372,[35],180296,en,They Came Together,7.353,2014-06-27,They Came Together,5.5,226,58,"Jun 27, 2014",They Came Together,3000000.0,0.0,82780.0,-2917220,2.7593333333333336
11381,"[12, 18, 10751]",157841,en,The Young and Prodigious T.S. Spivet,7.285,2014-10-26,The Young And Prodigious T.S. Spivet,6.7,389,82,"Jul 31, 2015",The Young And Prodigious T.S. Spivet,33000000.0,176847.0,357687.0,-32642313,1.0838999999999999
11384,"[35, 80, 18]",192134,en,Dom Hemingway,7.254,2014-04-03,Dom Hemingway,5.8,302,52,"Apr 2, 2014",Dom Hemingway,7000000.0,523511.0,1857458.0,-5142542,26.535114285714283
11388,"[10751, 12, 878]",238603,en,Earth to Echo,7.189,2014-07-02,Earth To Echo,5.7,377,62,"Jul 2, 2014",Earth To Echo,13000000.0,38934842.0,42174545.0,29174545,324.41957692307693
11392,[35],300706,en,Let's Kill Ward's Wife,7.157,2014-12-23,Let'S Kill Ward'S Wife,5.6,96,93,"Jan 9, 2015",Let'S Kill Ward'S Wife,5000000.0,0.0,0.0,-5000000,0.0
11400,"[28, 18, 53]",256740,en,Wicked Blood,7.042999999999999,2014-03-04,Wicked Blood,5.5,52,31,"Mar 4, 2014",Wicked Blood,3500000.0,0.0,0.0,-3500000,0.0
11409,"[28, 35, 80]",256092,en,Drive Hard,6.957000000000001,2014-10-03,Drive Hard,4.0,94,54,"Oct 3, 2014",Drive Hard,12000000.0,0.0,0.0,-12000000,0.0
11410,"[35, 27]",184345,en,A Haunted House 2,6.9479999999999995,2014-04-18,A Haunted House 2,5.5,597,89,"Apr 18, 2014",A Haunted House 2,4000000.0,17329487.0,21206861.0,17206861,530.171525
11414,"[10402, 18]",209451,en,Jersey Boys,6.933,2014-06-20,Jersey Boys,6.9,380,43,"Jun 20, 2014",Jersey Boys,40000000.0,47047013.0,65282732.0,25282732,163.20683
11437,"[10751, 35]",218778,en,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.7829999999999995,2014-10-10,"Alexander And The Terrible, Horrible, No Good, Very Bad Day",6.2,817,44,"Oct 10, 2014","Alexander And The Terrible, Horrible, No Good, Very Bad Day",28000000.0,66954149.0,101379287.0,73379287,362.06888214285715
11439,"[10751, 14, 16, 12]",202575,en,The House of Magic,6.781000000000001,2014-07-25,Thunder And The House Of Magic,6.3,196,68,"Sep 5, 2014",Thunder And The House Of Magic,34000000.0,4091.0,62582520.0,28582520,184.06623529411766
11459,[53],283384,en,The Calling,6.605,2014-08-05,The Calling,5.7,110,43,"Dec 31, 2009",The Calling,2500000.0,0.0,0.0,-2500000,0.0
11477,"[18, 10402]",192133,en,Jimi: All Is by My Side,6.461,2014-05-31,Jimi: All Is By My Side,5.5,96,66,"Sep 26, 2014",Jimi: All Is By My Side,5000000.0,340911.0,927074.0,-4072926,18.54148
11494,"[18, 35]",284296,en,Top Five,6.322,2014-12-12,Top Five,6.3,281,80,"Dec 12, 2014",Top Five,12000000.0,25317379.0,26001741.0,14001741,216.681175
11501,"[18, 10402]",239566,en,Get on Up,6.287999999999999,2014-08-01,Get On Up,6.7,251,35,"Aug 1, 2014",Get On Up,30000000.0,30569935.0,33339868.0,3339868,111.13289333333334
11512,"[35, 10751, 10749, 18]",268171,en,Elsa & Fred,6.2410000000000005,2014-03-07,Elsa & Fred,6.2,48,24,"Nov 7, 2014",Elsa & Fred,10000000.0,67657.0,197901.0,-9802099,1.9790100000000002
11515,[18],244783,en,Song One,6.206,2015-01-23,Song One,5.6,126,87,"Jan 23, 2015",Song One,6000000.0,32251.0,437089.0,-5562911,7.284816666666667
11518,"[80, 35]",253272,en,The Mule,6.1610000000000005,2014-03-10,The Mule,6.4,77,100,"Dec 14, 2018",The Mule,50000000.0,103804407.0,170857676.0,120857676,341.715352
23832,"[80, 18, 53]",504172,en,The Mule,33.83,2018-12-14,The Mule,6.5,1584,100,"Dec 14, 2018",The Mule,50000000.0,103804407.0,170857676.0,120857676,341.715352
11528,[18],232679,en,When the Game Stands Tall,6.08,2014-08-22,When The Game Stands Tall,6.6,185,50,"Aug 22, 2014",When The Game Stands Tall,15000000.0,30127963.0,30138912.0,15138912,200.92607999999998
11531,"[10749, 18]",215211,en,Grace of Monaco,6.058,2014-06-06,Grace Of Monaco,6.0,352,8,"Dec 1, 2015",Grace Of Monaco,30000000.0,0.0,25199891.0,-4800109,83.99963666666666
11539,"[28, 12, 18, 14]",252360,en,In the Name of the King III,5.9879999999999995,2014-03-11,In The Name Of The King Iii,3.5,31,30,"Mar 11, 2014",In The Name Of The King Iii,3500000.0,0.0,0.0,-3500000,0.0
11547,"[35, 18]",160068,es,Gloria,5.925,2014-01-23,Gloria,6.5,83,91,"Jan 22, 1999",Gloria,30000000.0,4167493.0,4967493.0,-25032507,16.558310000000002
11553,[27],79316,en,Devil's Due,5.893,2014-01-17,Devil'S Due,4.5,303,14,"Jan 17, 2014",Devil'S Due,7000000.0,15821461.0,36146087.0,29146087,516.3726714285715
11554,"[18, 10749]",191714,hi,The Lunchbox,5.888,2014-02-28,The Lunchbox,7.3,350,42,"Feb 28, 2014",The Lunchbox,1700000.0,4231500.0,12231500.0,10531500,719.5
11560,[27],287524,en,Fear Clinic,5.861000000000001,2014-10-31,Fear Clinic,4.2,63,19,"Feb 10, 2015",Fear Clinic,1000000.0,0.0,0.0,-1000000,0.0
11568,"[53, 27]",289416,en,Grace,5.781000000000001,2014-10-28,Grace,4.6,78,80,"Aug 14, 2009",Grace,5000000.0,8297.0,8297.0,-4991703,0.16593999999999998
13679,[18],319986,en,Grace,0.6,2014-04-18,Grace,6.1,4,80,"Aug 14, 2009",Grace,5000000.0,8297.0,8297.0,-4991703,0.16593999999999998
25755,[35],546377,en,Grace,1.547,2018-09-23,Grace,10.0,1,80,"Aug 14, 2009",Grace,5000000.0,8297.0,8297.0,-4991703,0.16593999999999998
11572,"[35, 18]",244534,en,Happy Christmas,5.767,2014-06-26,Happy Christmas,5.1,95,4,"Jul 25, 2014",Happy Christmas,70000.0,30312.0,30312.0,-39688,43.30285714285714
11589,"[18, 10749]",214086,en,The Face of Love,5.519,2014-03-07,The Face Of Love,6.1,68,29,"Mar 7, 2014",The Face Of Love,4000000.0,385069.0,1158877.0,-2841123,28.971925
11591,"[18, 35]",242083,en,Hits,5.5120000000000005,2014-01-21,Hits,5.0,36,88,"Feb 13, 2015",Hits,1000000.0,15156.0,15156.0,-984844,1.5155999999999998
11598,[99],295799,en,Iris,5.445,2014-10-09,Iris,7.6,71,23,"Dec 14, 2001",Iris,5500000.0,5580479.0,5580479.0,80479,101.46325454545455
11606,"[18, 10751]",259943,zh,归来,5.348,2014-10-10,Coming Home,7.3,76,72,"Jan 1, 1978",Coming Home,3000000.0,32653000.0,32653000.0,29653000,1088.4333333333334
11619,"[28, 18, 53]",256687,en,Swelter,5.232,2014-04-20,Swelter,5.1,44,42,"Aug 12, 2014",Swelter,8000000.0,0.0,44197.0,-7955803,0.5524625
11657,"[10749, 35]",319389,en,Lovesick,4.775,2014-04-24,Lovesick,5.0,44,33,"Feb 18, 1983",Lovesick,10100000.0,10143618.0,10143618.0,43618,100.43186138613862
11664,[18],251994,en,Reach Me,4.659,2014-03-14,Reach Me,5.2,48,90,"Nov 21, 2014",Reach Me,5000000.0,0.0,0.0,-5000000,0.0
11679,[53],256347,en,Not Safe for Work,4.48,2014-05-09,Not Safe For Work,5.2,64,51,"Dec 31, 2014",Not Safe For Work,2500000.0,0.0,0.0,-2500000,0.0
11680,"[28, 18]",182873,en,Green Street Hooligans: Underground,4.478,2014-09-05,Green Street Hooligans: Underground,5.4,57,44,"Feb 24, 2015",Green Street Hooligans: Underground,8000000.0,0.0,0.0,-8000000,0.0
11714,"[878, 10770]",285135,en,Zodiac,4.18,2014-08-16,Zodiac,3.8,49,21,"Mar 2, 2007",Zodiac,85000000.0,33080084.0,83080084.0,-1919916,97.74127529411764
11736,"[28, 53]",242166,en,Red Sky,3.8789999999999996,2014-03-12,Red Sky,4.5,33,27,"Mar 10, 2015",Red Sky,25000000.0,0.0,91116.0,-24908884,0.364464
11757,"[18, 35, 10749]",160564,en,Au bout du conte,3.705,2014-06-27,Under The Rainbow,5.5,42,99,"Jul 31, 1981",Under The Rainbow,20000000.0,18826490.0,18826490.0,-1173510,94.13245
16397,"[14, 27]",344901,en,Under The Rainbow,0.631,2015-06-01,Under The Rainbow,10.0,1,99,"Jul 31, 1981",Under The Rainbow,20000000.0,18826490.0,18826490.0,-1173510,94.13245
11797,"[9648, 18, 53]",206197,en,The Sisterhood of Night,3.3139999999999996,2015-04-10,The Sisterhood Of Night,6.4,51,94,"Apr 10, 2015",The Sisterhood Of Night,1000000.0,6870.0,6870.0,-993130,0.687
11859,[53],292108,en,The Hunted,2.897,2014-09-09,The Hunted,5.2,10,28,"Mar 14, 2003",The Hunted,55000000.0,34234008.0,47213095.0,-7786905,85.84199090909091
11868,"[35, 18]",197583,en,50 to 1,2.852,2014-03-21,50 To 1,6.2,25,93,"Mar 21, 2014",50 To 1,10000000.0,1069454.0,1069454.0,-8930546,10.69454
11910,[18],244776,en,The Sleepwalker,2.659,2014-01-20,The Sleepwalker,4.1,9,2,"Nov 21, 2014",The Sleepwalker,1100000.0,2636.0,2636.0,-1097364,0.23963636363636365
11924,"[80, 53, 18]",164286,en,Down and Dangerous,2.6210000000000004,2014-02-14,Down And Dangerous,4.3,9,22,"Feb 14, 2014",Down And Dangerous,50000.0,0.0,0.0,-50000,0.0
11925,[18],294086,en,Tiger Orange,2.62,2014-07-26,Tiger Orange,6.2,8,99,"Jul 7, 2015",Tiger Orange,100000.0,0.0,0.0,-100000,0.0
11931,"[53, 35, 10749, 18]",278316,en,Da Sweet Blood of Jesus,2.6069999999999998,2014-06-22,Da Sweet Blood Of Jesus,4.6,33,56,"Jan 13, 2015",Da Sweet Blood Of Jesus,1250000.0,0.0,0.0,-1250000,0.0
11998,"[9648, 53]",260947,en,Something Wicked,2.403,2014-04-04,Something Wicked,4.5,21,68,"Mar 17, 2015",Something Wicked,3000000.0,0.0,0.0,-3000000,0.0
12029,[99],250745,en,Happy Valley,2.309,2014-11-14,Happy Valley,6.7,25,83,"Mar 28, 2008",Happy Valley,250000.0,67665.0,67665.0,-182335,27.066000000000003
12051,[35],292483,en,Not Cool,2.246,2014-09-23,Not Cool,4.2,50,69,"Sep 19, 2014",Not Cool,800000.0,35688.0,35688.0,-764312,4.460999999999999
12055,[18],253253,en,Animals,2.2319999999999998,2014-05-15,Animals,6.1,14,34,"Dec 31, 2008",Animals,5500000.0,0.0,0.0,-5500000,0.0
20207,[],439312,en,Animals,0.6,2016-10-19,Animals,6.5,2,34,"Dec 31, 2008",Animals,5500000.0,0.0,0.0,-5500000,0.0
12060,"[10749, 18]",258755,es,A escondidas,2.222,2014-10-29,Hidden Away,7.8,46,14,"Jan 7, 2014",Hidden Away,1000000.0,0.0,0.0,-1000000,0.0
12063,[18],295588,en,23 Blast,2.213,2014-10-24,23 Blast,6.5,31,64,"Oct 24, 2014",23 Blast,1000000.0,549185.0,549185.0,-450815,54.9185
12088,"[53, 18, 878]",289180,en,H.,2.157,2014-09-07,H.,6.3,8,42,"Dec 31, 2014",H.,200000.0,0.0,0.0,-200000,0.0
12202,"[12, 10751]",246449,en,Against the Wild,1.8419999999999999,2014-03-11,Against The Wild,5.2,27,33,"Mar 11, 2014",Against The Wild,1800000.0,0.0,0.0,-1800000,0.0
12316,[53],241261,en,The Girl on the Train,1.595,2014-07-03,The Girl On The Train,5.9,25,68,"Oct 7, 2016",The Girl On The Train,45000000.0,75395035.0,174278214.0,129278214,387.28492
17506,"[80, 18, 9648, 10749, 53]",346685,en,The Girl on the Train,11.927,2016-10-07,The Girl On The Train,6.3,3479,68,"Oct 7, 2016",The Girl On The Train,45000000.0,75395035.0,174278214.0,129278214,387.28492
12326,"[12, 27, 9648, 53]",279516,en,Ten,1.575,2014-03-28,Ten,5.4,5,51,"Apr 21, 2015",Ten,25000.0,0.0,0.0,-25000,0.0
12407,"[53, 27]",280381,en,House at the End of the Drive,1.4,2014-01-11,House At The End Of The Drive,8.0,1,28,"Dec 31, 2014",House At The End Of The Drive,1400000.0,0.0,0.0,-1400000,0.0
12480,"[53, 18, 878]",326576,en,Dawn of the Crescent Moon,1.4,2014-04-05,Dawn Of The Crescent Moon,2.0,1,2,"Jul 17, 2015",Dawn Of The Crescent Moon,75000.0,8799.0,8799.0,-66201,11.732
12494,[18],408429,en,Perfect Cowboy,1.379,2014-07-13,Perfect Cowboy,5.0,1,41,"Nov 10, 2015",Perfect Cowboy,200000.0,0.0,0.0,-200000,0.0
12560,[99],331745,en,Top Spin,1.249,2014-11-15,Top Spin,6.9,10,61,"Aug 21, 2015",Top Spin,150000.0,5858.0,5858.0,-144142,3.9053333333333335
12616,"[16, 12]",159822,en,Popeye,1.159,2014-09-18,Popeye,3.5,4,26,"Dec 12, 1980",Popeye,20000000.0,49823037.0,49823037.0,29823037,249.115185
12633,[],496053,en,The Girlfriend Experience,1.129,2014-10-05,The Girlfriend Experience,5.0,1,35,"May 22, 2009",The Girlfriend Experience,1300000.0,695840.0,1005840.0,-294160,77.3723076923077
12759,[16],239897,en,Dwegons and Leprechauns,0.956,2014-01-24,Dwegons And Leprechauns,0.8,2,14,"Aug 29, 2014",Dwegons And Leprechauns,20000000.0,0.0,0.0,-20000000,0.0
12790,"[53, 27]",343907,en,Rebound,0.914,2014-06-23,Rebound,3.4,7,10,"Jul 1, 2005",Rebound,45000000.0,16809014.0,17492014.0,-27507986,38.87114222222222
12825,"[27, 10749, 53]",314422,en,Beautiful,0.879,2014-12-11,Beautiful,8.0,1,1,"Sep 29, 2000",Beautiful,9000000.0,3134509.0,3134509.0,-5865491,34.82787777777778
12875,"[53, 18]",433715,en,8 Days,0.84,2014-06-15,8 Days,8.0,2,48,"Oct 13, 2015",8 Days,2500000.0,0.0,0.0,-2500000,0.0
12918,[18],295410,pl,Obietnica,0.84,2014-04-22,The Word,4.8,15,33,"Mar 14, 2014",The Word,200000.0,3648.0,3648.0,-196352,1.8239999999999998
12923,[37],272724,en,Doc Holliday's Revenge,0.84,2014-06-01,Doc Holliday'S Revenge,3.2,3,17,"Dec 31, 2014",Doc Holliday'S Revenge,1000000.0,0.0,0.0,-1000000,0.0
12926,[],410265,en,Cube,0.84,2014-05-02,Cube,2.0,1,78,"Sep 11, 1998",Cube,250000.0,489220.0,8969065.0,8719065,3587.626
12954,[99],288931,en,Pump!,0.779,2014-09-19,Pump,7.4,6,57,"Sep 19, 2014",Pump,2000000.0,72277.0,72277.0,-1927723,3.61385
12982,"[27, 18, 53]",250184,en,Locker 13,0.732,2014-03-29,Locker 13,6.4,4,57,"Mar 28, 2014",Locker 13,300000.0,3496.0,3496.0,-296504,1.1653333333333333
13051,"[10752, 18, 36]",281230,en,Fort McCoy,0.669,2014-01-01,Fort Mccoy,6.3,2,49,"Aug 15, 2014",Fort Mccoy,3000000.0,78948.0,78948.0,-2921052,2.6315999999999997
13132,[99],253290,en,Butterfly Girl,0.632,2014-03-10,Butterfly Girl,5.0,1,45,"Feb 27, 2015",Butterfly Girl,180000.0,17503.0,17503.0,-162497,9.723888888888888
13148,[18],257238,en,As It Is in Heaven,0.629,2014-08-15,As It Is In Heaven,8.0,1,100,"Jul 11, 2014",As It Is In Heaven,450000.0,13486.0,13486.0,-436514,2.996888888888889
13168,[],527937,en,Ink,0.629,2014-09-25,Ink,4.0,1,95,"Nov 10, 2009",Ink,250000.0,0.0,0.0,-250000,0.0
13197,[99],294550,en,The Outrageous Sophie Tucker,0.628,2014-05-02,The Outrageous Sophie Tucker,6.0,1,77,"Jul 24, 2015",The Outrageous Sophie Tucker,500000.0,0.0,0.0,-500000,0.0
13217,[],277607,en,Lucky Dog,0.628,2014-01-01,Lucky Dog,4.0,1,92,"Dec 31, 2014",Lucky Dog,2000000.0,0.0,0.0,-2000000,0.0
13219,"[80, 18]",263503,en,Water & Power,0.628,2014-05-02,Water & Power,3.0,1,12,"May 2, 2014",Water & Power,600000.0,42557.0,42557.0,-557443,7.092833333333333
13286,[18],319972,en,Emma,0.6,2014-11-24,Emma,10.0,1,97,"Aug 2, 1996",Emma,5900000.0,22231658.0,37831658.0,31931658,641.2145423728814
20272,"[53, 27]",432487,en,Emma,0.6,2016-06-07,Emma,6.0,1,97,"Aug 2, 1996",Emma,5900000.0,22231658.0,37831658.0,31931658,641.2145423728814
23521,"[53, 27]",479876,en,Emma,0.6,2017-09-29,Emma,6.0,2,97,"Aug 2, 1996",Emma,5900000.0,22231658.0,37831658.0,31931658,641.2145423728814
13334,[],452590,en,Hero,0.6,2014-04-17,Hero,9.0,1,63,"Oct 2, 1992",Hero,42000000.0,19487173.0,66787173.0,24787173,159.01707857142858
15568,"[10749, 28, 18]",358996,hi,Hero,1.4,2015-09-15,Hero,6.7,12,63,"Oct 2, 1992",Hero,42000000.0,19487173.0,66787173.0,24787173,159.01707857142858
22864,[],436107,es,Hero,0.679,2017-01-16,Hero,8.5,2,63,"Oct 2, 1992",Hero,42000000.0,19487173.0,66787173.0,24787173,159.01707857142858
13354,[18],259043,en,Krisha,0.6,2014-03-07,Krisha,9.0,1,38,"Mar 18, 2016",Krisha,30000.0,144822.0,144822.0,114822,482.74
14760,[18],323929,en,Krisha,5.287999999999999,2016-03-18,Krisha,6.8,86,38,"Mar 18, 2016",Krisha,30000.0,144822.0,144822.0,114822,482.74
13497,[18],397805,en,Brothers,0.6,2014-01-01,Brothers,7.3,3,41,"Dec 4, 2009",Brothers,26000000.0,28544157.0,45043870.0,19043870,173.24565384615386
19396,"[80, 18]",382659,en,Brothers' Day,0.84,2016-04-04,Brothers,2.0,1,41,"Dec 4, 2009",Brothers,26000000.0,28544157.0,45043870.0,19043870,173.24565384615386
13603,[99],250833,en,Happiness,0.6,2014-01-17,Happiness,7.0,3,26,"Oct 16, 1998",Happiness,3000000.0,2746453.0,5746453.0,2746453,191.54843333333332
13626,[],289450,en,Driving Miss Daisy,0.6,2014-06-04,Driving Miss Daisy,6.7,5,53,"Dec 13, 1989",Driving Miss Daisy,7500000.0,106593296.0,106593296.0,99093296,1421.2439466666665
13651,[27],295154,en,Night of the Living Dead,0.6,2014-10-24,Night Of The Living Dead,6.5,1,69,"Oct 19, 1990",Night Of The Living Dead,4200000.0,5835247.0,5835247.0,1635247,138.9344523809524
13797,"[53, 28, 12]",298923,en,Roar: Tigers of the Sundarbans,0.6,2014-10-31,Roar,5.8,4,8,"Jan 1, 1981",Roar,17000000.0,2110050.0,2110050.0,-14889950,12.412058823529412
13808,"[10751, 18]",306667,en,Horse Camp,0.6,2015-01-10,Horse Camp,5.5,2,100,"Dec 31, 2014",Horse Camp,250000.0,0.0,0.0,-250000,0.0
13812,"[99, 10402]",268917,en,The Past Is a Grotesque Animal,0.6,2014-06-15,The Past Is A Grotesque Animal,5.5,2,90,"Jun 19, 2014",The Past Is A Grotesque Animal,100000.0,20056.0,20056.0,-79944,20.055999999999997
13816,[99],253261,en,Born to Fly: Elizabeth Streb vs. Gravity,0.6,2014-03-08,Born To Fly: Elizabeth Streb Vs. Gravity,5.5,2,65,"Sep 10, 2014",Born To Fly: Elizabeth Streb Vs. Gravity,500000.0,1822.0,1822.0,-498178,0.3644
